gene_callers_id	deeploc
9946598	Extracellular
10175976	Cytoplasmic
16565737	Outer Membrane
16565740	Periplasmic
16565742	Outer Membrane
7652853	Cytoplasmic
16565750	Outer Membrane
15877625	Periplasmic
11847175	Cytoplasmic
4179469	Cytoplasmic
10077712	Periplasmic
10372630	Cytoplasmic Membrane
6080023	Cytoplasmic Membrane
8406554	Cytoplasmic
4965926	Periplasmic
14304810	Outer Membrane
8963627	Cytoplasmic
2541103	Cytoplasmic
5391921	Outer Membrane
3262005	Periplasmic
673334	Periplasmic
16205367	Outer Membrane
15910476	Cytoplasmic
6374989	Cytoplasmic
869966	Outer Membrane
8439375	Cytoplasmic
8996429	Cytoplasmic
16139861	Periplasmic
8898134	Cytoplasmic Membrane
7947864	Cytoplasmic
3982945	Cytoplasmic
1885811	Outer Membrane
6211189	Extracellular
4671102	Outer Membrane
13747840	Cytoplasmic Membrane
10536586	Periplasmic
12568202	Cytoplasmic
1754767	Cytoplasmic
1164945	Cytoplasmic Membrane
12469908	Cytoplasmic
10503833	Periplasmic
14370460	Periplasmic
1328800	Outer Membrane
8013475	Cytoplasmic Membrane
11978413	Outer Membrane
8996534	Outer Membrane
15648441	Extracellular
9455301	Outer Membrane
15779526	Periplasmic
14206665	Cytoplasmic Membrane
8996555	Outer Membrane
8013521	Cytoplasmic
10602195	Outer Membrane
5654227	Extracellular
11159253	Cytoplasmic
116438	Periplasmic
8537817	Cytoplasmic
12732122	Cytoplasmic
4212456	Cytoplasmic
8177388	Cytoplasmic
11388654	Cytoplasmic
8111855	Periplasmic
3131119	Cytoplasmic
14796526	Outer Membrane
8111866	Outer Membrane
16795390	Outer Membrane
16795392	Outer Membrane
5031682	Cytoplasmic
7194375	Periplasmic
247560	Cytoplasmic Membrane
12797712	Outer Membrane
7096081	Outer Membrane
10241810	Periplasmic
8800027	Cytoplasmic
1165083	Cytoplasmic
14173979	Outer Membrane
5850928	Outer Membrane
5195581	Periplasmic
5752637	Cytoplasmic
1689409	Cytoplasmic
7358279	Outer Membrane
12765002	Cytoplasmic
10274640	Periplasmic
16074581	Periplasmic
9619286	Cytoplasmic
11847520	Outer Membrane
313191	Cytoplasmic
7489384	Cytoplasmic
2148203	Cytoplasmic Membrane
10340206	Cytoplasmic Membrane
739189	Outer Membrane
6309750	Cytoplasmic
13125495	Outer Membrane
5785467	Cytoplasmic
10831741	Outer Membrane
10700671	Outer Membrane
4310914	Outer Membrane
10602374	Outer Membrane
4278152	Cytoplasmic
1525641	Cytoplasmic
8832905	Outer Membrane
10307473	Outer Membrane
15255444	Cytoplasmic
2213786	Periplasmic
12699546	Outer Membrane
7718816	Outer Membrane
8472480	Outer Membrane
4704166	Cytoplasmic
12994474	Periplasmic
14436280	Outer Membrane
13453241	Outer Membrane
10012601	Outer Membrane
4507585	Cytoplasmic Membrane
12502984	Cytoplasmic
3360714	Outer Membrane
11192289	Cytoplasmic
12273639	Extracellular
4409320	Extracellular
6080501	Cytoplasmic
10766328	Periplasmic
4835325	Cytoplasmic
2050048	Outer Membrane
4540417	Outer Membrane
14305282	Cytoplasmic
11094018	Cytoplasmic
15779847	Outer Membrane
7981069	Cytoplasmic
3590159	Periplasmic
12634127	Outer Membrane
10438674	Periplasmic
14436381	Outer Membrane
6408223	Cytoplasmic Membrane
14370849	Outer Membrane
14370851	Extracellular
4769827	Outer Membrane
15517738	Periplasmic
903213	Extracellular
9619502	Outer Membrane
14501935	Outer Membrane
15386672	Cytoplasmic
14501936	Cytoplasmic
1984574	Cytoplasmic
3033153	Outer Membrane
1558595	Cytoplasmic
8243271	Cytoplasmic
6047817	Outer Membrane
2148431	Periplasmic
673872	Outer Membrane
10668113	Extracellular
6637650	Periplasmic
4278353	Cytoplasmic Membrane
4081757	Outer Membrane
10307685	Cytoplasmic
9554035	Cytoplasmic
12634228	Cytoplasmic
84098	Outer Membrane
5752966	Cytoplasmic Membrane
4704390	Cytoplasmic Membrane
8931465	Cytoplasmic
3983498	Cytoplasmic Membrane
1722507	Outer Membrane
12994704	Periplasmic
15091857	Cytoplasmic Membrane
11552915	Outer Membrane
13256855	Outer Membrane
12404888	Outer Membrane
1886359	Outer Membrane
15091871	Cytoplasmic
6015141	Outer Membrane
10700979	Outer Membrane
5753018	Cytoplasmic Membrane
14436542	Extracellular
15091909	Outer Membrane
11815113	Cytoplasmic
9488588	Outer Membrane
10275031	Outer Membrane
8112351	Cytoplasmic
13650144	Cytoplasmic
4114659	Cytoplasmic
16369907	Periplasmic
215286	Outer Membrane
2509069	Periplasmic
10307853	Cytoplasmic Membrane
1853715	Outer Membrane
11323676	Outer Membrane
7489823	Extracellular
3721508	Cytoplasmic
870692	Cytoplasmic
10406187	Outer Membrane
3590456	Outer Membrane
12372281	Cytoplasmic
16632130	Periplasmic
13633315	Periplasmic
1574692	Cytoplasmic Membrane
198435	Outer Membrane
657200	Outer Membrane
8423221	Cytoplasmic
8488758	Cytoplasmic
6621000	Outer Membrane
12846921	Cytoplasmic
3376968	Outer Membrane
13928264	Cytoplasmic
16287582	Periplasmic
4851551	Cytoplasmic
4392800	Outer Membrane
4392801	Outer Membrane
6621034	Outer Membrane
3966835	Outer Membrane
16811908	Cytoplasmic
6883206	Outer Membrane
6915976	Outer Membrane
4065185	Cytoplasmic
9766819	Cytoplasmic Membrane
6031269	Outer Membrane
15992742	Outer Membrane
8357799	Outer Membrane
4818854	Cytoplasmic
15632301	Periplasmic
133038	Cytoplasmic
14616497	Outer Membrane
8619954	Cytoplasmic
4982723	Outer Membrane
15140810	Periplasmic
5834700	Cytoplasmic
14419917	Cytoplasmic
4884431	Cytoplasmic
5965780	Cytoplasmic
6358997	Periplasmic
11798496	Outer Membrane
14125024	Cytoplasmic
4458468	Cytoplasmic
2525161	Outer Membrane
12027883	Cytoplasmic
10192906	Outer Membrane
10782740	Cytoplasmic
3541023	Cytoplasmic
5277732	Outer Membrane
10029096	Cytoplasmic
7702572	Cytoplasmic
4294701	Outer Membrane
624696	Cytoplasmic
9865280	Cytoplasmic
15632452	Periplasmic
11929670	Cytoplasmic Membrane
4425806	Cytoplasmic Membrane
5015631	Cytoplasmic
6162513	Outer Membrane
133208	Cytoplasmic
13961305	Cytoplasmic
133213	Cytoplasmic
133216	Cytoplasmic
133220	Cytoplasmic
15337573	Periplasmic
9865320	Cytoplasmic
3606636	Cytoplasmic
7112818	Cytoplasmic
3541108	Cytoplasmic Membrane
9865336	Cytoplasmic
14616706	Cytoplasmic
14518402	Outer Membrane
5081223	Cytoplasmic
5081224	Outer Membrane
9963659	Outer Membrane
13568146	Outer Membrane
7309479	Outer Membrane
16255144	Cytoplasmic
3770537	Periplasmic
10717359	Cytoplasmic
8489137	Periplasmic
3279031	Extracellular
11995327	Extracellular
14452933	Outer Membrane
14420166	Cytoplasmic
7407822	Cytoplasmic
11208919	Cytoplasmic
16189657	Cytoplasmic
14682329	Outer Membrane
7407835	Cytoplasmic
16058588	Outer Membrane
1312988	Outer Membrane
12224734	Periplasmic
16419043	Periplasmic
4655331	Outer Membrane
952549	Cytoplasmic
592101	Cytoplasmic Membrane
7997672	Cytoplasmic
5900527	Periplasmic
7407858	Outer Membrane
16582903	Cytoplasmic
5048577	Outer Membrane
10094851	Cytoplasmic Membrane
1509641	Periplasmic
10635589	Outer Membrane
14731590	Cytoplasmic
1100108	Outer Membrane
10144079	Periplasmic
9128274	Cytoplasmic
3918165	Periplasmic
7326039	Outer Membrane
12929369	Cytoplasmic
14010714	Periplasmic
11389280	Cytoplasmic
7981408	Extracellular
14731634	Cytoplasmic
11061621	Outer Membrane
9947514	Extracellular
2345339	Cytoplasmic
10865021	Outer Membrane
6408574	Periplasmic
9030015	Outer Membrane
14141828	Extracellular
7621000	Cytoplasmic
1100168	Cytoplasmic
15747465	Cytoplasmic Membrane
6310291	Cytoplasmic
2247067	Cytoplasmic Membrane
4508062	Extracellular
10963361	Cytoplasmic
1493410	Outer Membrane
12929455	Cytoplasmic
12994996	Outer Membrane
12994997	Outer Membrane
4311497	Cytoplasmic
6801868	Cytoplasmic Membrane
10013133	Outer Membrane
10275279	Cytoplasmic
10144214	Cytoplasmic
7326175	Extracellular
8833506	Cytoplasmic
3033571	Cytoplasmic
15321590	Periplasmic
4606463	Outer Membrane
4999686	Cytoplasmic
6244878	Cytoplasmic Membrane
11389464	Outer Membrane
3820060	Cytoplasmic Membrane
4704802	Cytoplasmic
15649321	Cytoplasmic Membrane
14830122	Outer Membrane
10963510	Cytoplasmic
13027895	Cytoplasmic
11749946	Cytoplasmic
6310459	Cytoplasmic
15092285	Outer Membrane
2148933	Cytoplasmic
15583814	Cytoplasmic Membrane
3361351	Extracellular
6769233	Cytoplasmic
3263060	Extracellular
4115030	Outer Membrane
16435799	Cytoplasmic
13552222	Outer Membrane
1985123	Outer Membrane
674406	Cytoplasmic
15714929	Outer Membrane
5687922	Cytoplasmic
16566900	Cytoplasmic
51831	Cytoplasmic
3066503	Outer Membrane
10767003	Periplasmic
11192990	Cytoplasmic
11586219	Periplasmic
9554604	Periplasmic
4836013	Cytoplasmic
14699184	Outer Membrane
6474424	Cytoplasmic
2640570	Cytoplasmic
10046144	Outer Membrane
6113998	Outer Membrane
9259734	Outer Membrane
11946719	Cytoplasmic Membrane
2837219	Cytoplasmic
3459817	Outer Membrane
3492585	Extracellular
12798699	Cytoplasmic Membrane
8604395	Outer Membrane
1297133	Outer Membrane
12045045	Outer Membrane
11717369	Cytoplasmic Membrane
12372741	Extracellular
10767113	Periplasmic
3492626	Cytoplasmic
11717402	Periplasmic
14273314	Cytoplasmic Membrane
8735527	Cytoplasmic Membrane
10046248	Periplasmic
2247481	Outer Membrane
5851963	Extracellular
15682364	Outer Membrane
4180809	Cytoplasmic
11160393	Cytoplasmic Membrane
9096017	Outer Membrane
9259862	Periplasmic
10668891	Outer Membrane
3361630	Cytoplasmic Membrane
215911	Periplasmic
11029355	Cytoplasmic Membrane
8440683	Cytoplasmic
8211309	Cytoplasmic
8637296	Periplasmic
15911795	Outer Membrane
14928767	Cytoplasmic
14175107	Cytoplasmic Membrane
16010115	Periplasmic
11422602	Cytoplasmic
14142365	Outer Membrane
9718690	Cytoplasmic
7818146	Cytoplasmic Membrane
6998954	Cytoplasmic
3230636	Cytoplasmic
576428	Outer Membrane
8113072	Cytoplasmic Membrane
4639666	Cytoplasmic
10079157	Outer Membrane
2411460	Cytoplasmic
8637380	Outer Membrane
12700615	Extracellular
936903	Outer Membrane
5458896	Outer Membrane
1067986	Cytoplasmic Membrane
6179813	Periplasmic
3230694	Periplasmic
13192172	Extracellular
14601208	Cytoplasmic Membrane
10275854	Cytoplasmic
6540308	Cytoplasmic
14928926	Extracellular
14175262	Cytoplasmic Membrane
12143651	Periplasmic
4377643	Cytoplasmic Membrane
15387696	Cytoplasmic
2673715	Outer Membrane
8965179	Cytoplasmic
13978687	Outer Membrane
5164097	Cytoplasmic
3624007	Outer Membrane
11947080	Cytoplasmic
15158344	Outer Membrane
10341454	Outer Membrane
7294032	Cytoplasmic
380001	Cytoplasmic
8932450	Outer Membrane
6147171	Cytoplasmic Membrane
2083940	Cytoplasmic
2051174	Cytoplasmic
8932456	Cytoplasmic
15682680	Cytoplasmic
2313340	Outer Membrane
380036	Periplasmic
11652231	Cytoplasmic
7294091	Outer Membrane
4410513	Periplasmic
6540439	Cytoplasmic
14339227	Periplasmic
15944860	Cytoplasmic
4672670	Cytoplasmic
11947169	Outer Membrane
2575522	Cytoplasmic
14011555	Cytoplasmic
4246692	Cytoplasmic
12471468	Cytoplasmic
2903220	Cytoplasmic
7818421	Cytoplasmic
6016180	Outer Membrane
7818422	Cytoplasmic
8735929	Cytoplasmic
11750588	Outer Membrane
15551683	Outer Membrane
2051271	Outer Membrane
7294158	Cytoplasmic
14142675	Cytoplasmic
5590228	Outer Membrane
7326940	Cytoplasmic
8080606	Extracellular
7523551	Outer Membrane
7458017	Cytoplasmic
3394786	Cytoplasmic
7359720	Outer Membrane
14437610	Cytoplasmic
1068275	Periplasmic
3656949	Cytoplasmic
773377	Cytoplasmic
16108802	Outer Membrane
118027	Periplasmic
6245649	Cytoplasmic
13094162	Extracellular
14208275	Outer Membrane
8113433	Cytoplasmic
5360930	Outer Membrane
13552930	Cytoplasmic
6343972	Outer Membrane
6540599	Cytoplasmic
15387969	Periplasmic
1658184	Outer Membrane
576844	Cytoplasmic
14241100	Outer Membrane
11881813	Cytoplasmic Membrane
14241112	Cytoplasmic
6835546	Cytoplasmic
4476252	Cytoplasmic
9915740	Cytoplasmic
740705	Periplasmic
3198306	Outer Membrane
10734947	Cytoplasmic
11488623	Outer Membrane
1592702	Outer Membrane
16076164	Cytoplasmic
12701084	Outer Membrane
9489825	Outer Membrane
7228835	Outer Membrane
14306726	Cytoplasmic
13061545	Cytoplasmic
6278572	Cytoplasmic
1428915	Outer Membrane
6114741	Outer Membrane
4541878	Cytoplasmic Membrane
16240055	Outer Membrane
1363390	Cytoplasmic
14241215	Cytoplasmic
16272835	Outer Membrane
9162181	Outer Membrane
5623237	Outer Membrane
14142920	Outer Membrane
14241226	Cytoplasmic
14241227	Cytoplasmic
14241228	Cytoplasmic
6901205	Outer Membrane
1068506	Cytoplasmic
1920483	Periplasmic
7228901	Cytoplasmic
1134069	Outer Membrane
11390459	Cytoplasmic
8343042	Outer Membrane
9752067	Cytoplasmic
2936331	Cytoplasmic
16240146	Outer Membrane
14765606	Outer Membrane
4607532	Outer Membrane
13422127	Outer Membrane
11619888	Cytoplasmic Membrane
446000	Cytoplasmic
11816499	Outer Membrane
13323833	Outer Membrane
2182717	Cytoplasmic
12504639	Outer Membrane
8736327	Periplasmic
183880	Extracellular
6082122	Cytoplasmic
12406349	Outer Membrane
10079822	Cytoplasmic
14437967	Extracellular
16567888	Outer Membrane
3133007	Cytoplasmic
3329633	Cytoplasmic
16436836	Periplasmic
6344293	Cytoplasmic
9391720	Cytoplasmic Membrane
12799593	Outer Membrane
2903667	Cytoplasmic
4771450	Cytoplasmic
6016639	Cytoplasmic
11062913	Outer Membrane
52866	Outer Membrane
10243720	Cytoplasmic
2903699	Outer Membrane
6901400	Cytoplasmic
10145432	Cytoplasmic
12340889	Periplasmic
4476574	Outer Membrane
14372518	Outer Membrane
9621162	Outer Membrane
11128491	Cytoplasmic Membrane
16142006	Outer Membrane
1494710	Cytoplasmic
15355580	Cytoplasmic
347843	Cytoplasmic
8081094	Cytoplasmic Membrane
3886791	Outer Membrane
15388360	Cytoplasmic
11062990	Periplasmic
10276561	Outer Membrane
8212184	Outer Membrane
3559136	Cytoplasmic Membrane
8802017	Cytoplasmic
16240353	Cytoplasmic
5820132	Outer Membrane
8736485	Cytoplasmic
1822436	Outer Membrane
15519467	Outer Membrane
1625842	Periplasmic
8212211	Cytoplasmic
14864114	Periplasmic
16404224	Extracellular
15650560	Cytoplasmic
1822466	Cytoplasmic
14274307	Outer Membrane
5820166	Outer Membrane
9752327	Cytoplasmic
4280075	Outer Membrane
8736525	Cytoplasmic
315149	Cytoplasmic
11816721	Outer Membrane
13389586	Outer Membrane
9981740	Outer Membrane
7261999	Cytoplasmic
1527603	Outer Membrane
9719604	Outer Membrane
14733120	Cytoplasmic Membrane
14634836	Cytoplasmic
11784021	Cytoplasmic
14077787	Cytoplasmic
9162600	Cytoplasmic
4738921	Outer Membrane
7327599	Periplasmic
2740092	Cytoplasmic
10604421	Cytoplasmic
5918598	Outer Membrane
14536586	Outer Membrane
6049680	Cytoplasmic Membrane
10735505	Cytoplasmic
9260951	Outer Membrane
6770589	Periplasmic
12144545	Cytoplasmic
2052005	Cytoplasmic
3788712	Cytoplasmic
6541232	Cytoplasmic
5197749	Outer Membrane
8409022	Outer Membrane
3755970	Cytoplasmic
3755971	Cytoplasmic
3493831	Outer Membrane
9228242	Outer Membrane
10342360	Extracellular
14176224	Cytoplasmic Membrane
4018146	Outer Membrane
11685873	Cytoplasmic
14897149	Cytoplasmic
8146946	Outer Membrane
12308484	Periplasmic
10670085	Outer Membrane
14110731	Periplasmic
14667787	Outer Membrane
2838542	Cytoplasmic
8114197	Periplasmic
5001241	Cytoplasmic
2445339	Outer Membrane
2445345	Outer Membrane
4378662	Cytoplasmic
14831659	Extracellular
1953845	Cytoplasmic
15650875	Periplasmic
6770749	Cytoplasmic
3199043	Cytoplasmic
446535	Cytoplasmic
13717576	Outer Membrane
7262280	Cytoplasmic
10080339	Outer Membrane
14274644	Outer Membrane
6475862	Cytoplasmic Membrane
14405722	Cytoplasmic
14176348	Cytoplasmic
4477021	Outer Membrane
13946976	Cytoplasmic
9916518	Cytoplasmic Membrane
5951591	Outer Membrane
14307433	Cytoplasmic
3166316	Extracellular
11522158	Periplasmic
8966255	Cytoplasmic
10670193	Outer Membrane
2838647	Cytoplasmic
11718783	Outer Membrane
10965124	Cytoplasmic
10113159	Cytoplasmic
9392263	Outer Membrane
1790092	Cytoplasmic
5066904	Extracellular
10309790	Outer Membrane
10899614	Cytoplasmic
14405790	Outer Membrane
16339115	Cytoplasmic
4280495	Cytoplasmic
3821748	Periplasmic
8868027	Extracellular
8507580	Cytoplasmic
1659084	Outer Membrane
12800210	Cytoplasmic
10375378	Cytoplasmic Membrane
6312146	Cytoplasmic
3428570	Periplasmic
10244318	Outer Membrane
10211550	Cytoplasmic
6312160	Cytoplasmic
151784	Outer Membrane
4247794	Cytoplasmic
9982196	Cytoplasmic
1888508	Cytoplasmic Membrane
10703100	Outer Membrane
10539261	Outer Membrane
11358473	Cytoplasmic Membrane
15520016	Outer Membrane
6115608	Outer Membrane
14078233	Outer Membrane
2117916	Periplasmic
7262493	Cytoplasmic
9949473	Outer Membrane
10637602	Cytoplasmic Membrane
11456802	Outer Membrane
479528	Periplasmic
15683885	Cytoplasmic
2904371	Outer Membrane
7491898	Outer Membrane
10506555	Periplasmic
1265986	Cytoplasmic
15454538	Cytoplasmic
8573261	Periplasmic
6574418	Cytoplasmic
2511190	Cytoplasmic
12374359	Outer Membrane
6345055	Outer Membrane
708959	Extracellular
348511	Outer Membrane
1823074	Cytoplasmic
7819623	Extracellular
4182379	Cytoplasmic
3035504	Cytoplasmic
10735986	Cytoplasmic
2183548	Cytoplasmic
3756423	Outer Membrane
6377867	Periplasmic
15552910	Periplasmic
16044435	Cytoplasmic Membrane
10244500	Outer Membrane
13160861	Cytoplasmic Membrane
14209450	Extracellular
1233338	Cytoplasmic
13095355	Cytoplasmic
5591503	Cytoplasmic
13554130	Outer Membrane
8475100	Periplasmic
5853660	Outer Membrane
15552995	Outer Membrane
8344038	Periplasmic
3887601	Outer Membrane
7983604	Cytoplasmic
14307829	Periplasmic
4477438	Outer Membrane
7852545	Cytoplasmic
7721474	Periplasmic
9589255	Periplasmic
10539529	Outer Membrane
6509066	Outer Membrane
8835594	Outer Membrane
15815181	Cytoplasmic
11719188	Cytoplasmic
7492124	Cytoplasmic Membrane
11489824	Cytoplasmic
11817507	Cytoplasmic
11817508	Cytoplasmic Membrane
3494435	Cytoplasmic Membrane
7164461	Cytoplasmic
315959	Extracellular
15651384	Cytoplasmic
6181437	Outer Membrane
14242367	Outer Membrane
9228864	Outer Membrane
11358786	Outer Membrane
1823308	Outer Membrane
3527247	Cytoplasmic
3756628	Cytoplasmic
9196119	Outer Membrane
10605144	Cytoplasmic
7393882	Cytoplasmic
4575840	Cytoplasmic
4543077	Cytoplasmic
3527272	Outer Membrane
11489898	Cytoplasmic
11424363	Outer Membrane
14111357	Outer Membrane
7426694	Outer Membrane
9589395	Extracellular
6935187	Cytoplasmic Membrane
11424410	Outer Membrane
11850396	Cytoplasmic
10179241	Outer Membrane
348861	Cytoplasmic
7164606	Extracellular
4575947	Cytoplasmic
9982670	Outer Membrane
15880919	Outer Membrane
1856221	Periplasmic
6836961	Cytoplasmic Membrane
15618793	Periplasmic
8835818	Periplasmic
8966894	Cytoplasmic
10572529	Cytoplasmic
12702450	Outer Membrane
3822328	Periplasmic
250620	Cytoplasmic
12112638	Cytoplasmic
8999683	Outer Membrane
5493508	Cytoplasmic
6017798	Cytoplasmic
86790	Outer Membrane
16339723	Outer Membrane
4707085	Periplasmic
2151183	Outer Membrane
13718292	Periplasmic
4641558	Cytoplasmic
7787292	Outer Membrane
5034784	Cytoplasmic
4838191	Cytoplasmic
5919539	Cytoplasmic Membrane
6050612	Cytoplasmic
3920692	Cytoplasmic
447304	Cytoplasmic
16274250	Cytoplasmic Membrane
119642	Outer Membrane
8475493	Outer Membrane
9524070	Cytoplasmic
10343271	Outer Membrane
11424616	Outer Membrane
10507113	Outer Membrane
1594222	Extracellular
9851759	Outer Membrane
7590771	Outer Membrane
9196418	Cytoplasmic
6738818	Outer Membrane
5395335	Cytoplasmic
12866441	Periplasmic
185232	Outer Membrane
10670999	Cytoplasmic
13030298	Outer Membrane
5100449	Periplasmic
15291305	Cytoplasmic
8606643	Periplasmic
4871096	Cytoplasmic
6345657	Outer Membrane
10376122	Outer Membrane
12047290	Outer Membrane
381882	Cytoplasmic
1004474	Outer Membrane
1921977	Outer Membrane
5821377	Cytoplasmic
14767043	Extracellular
11326404	Outer Membrane
13685709	Periplasmic
7164879	Outer Membrane
4281297	Periplasmic
8999891	Cytoplasmic
12211162	Outer Membrane
2479067	Cytoplasmic
13030363	Outer Membrane
10703840	Outer Membrane
7394276	Outer Membrane
971751	Cytoplasmic
15389676	Cytoplasmic
7590901	Cytoplasmic
14144507	Outer Membrane
2151425	Periplasmic
15914002	Cytoplasmic
11457556	Outer Membrane
12866592	Extracellular
807977	Extracellular
11654187	Outer Membrane
5035053	Outer Membrane
1725490	Cytoplasmic
11752499	Cytoplasmic
8508469	Cytoplasmic
11752503	Cytoplasmic Membrane
1856570	Periplasmic
14308416	Extracellular
8148043	Cytoplasmic
1004624	Cytoplasmic Membrane
3429459	Periplasmic
10507347	Outer Membrane
15127668	Extracellular
13915257	Cytoplasmic Membrane
2675839	Cytoplasmic
6050945	Periplasmic
5362825	Outer Membrane
11981974	Cytoplasmic
3855510	Cytoplasmic
13980824	Cytoplasmic
5756057	Outer Membrane
5756056	Outer Membrane
15029401	Outer Membrane
3134624	Cytoplasmic
14636193	Cytoplasmic
4052140	Cytoplasmic
1954991	Cytoplasmic Membrane
8606901	Outer Membrane
13128888	Cytoplasmic
1561785	Periplasmic
9065661	Cytoplasmic
3265726	Outer Membrane
7853246	Periplasmic
16209090	Extracellular
709827	Outer Membrane
10081477	Outer Membrane
14210246	Outer Membrane
9917637	Outer Membrane
5264586	Cytoplasmic Membrane
11621586	Periplasmic
7886036	Cytoplasmic
15652055	Cytoplasmic
14439643	Outer Membrane
8738011	Cytoplasmic
13358301	Periplasmic
15979742	Cytoplasmic
5788897	Cytoplasmic Membrane
15586544	Cytoplasmic
7722232	Outer Membrane
7263481	Outer Membrane
5788927	Outer Membrane
14669055	Outer Membrane
8049923	Cytoplasmic
1496325	Periplasmic
9164041	Periplasmic
14800141	Outer Membrane
3659030	Outer Membrane
1037597	Cytoplasmic
11457827	Outer Membrane
7361830	Outer Membrane
8148268	Cytoplasmic
6608178	Cytoplasmic
3364153	Cytoplasmic
3396924	Outer Membrane
7787837	Outer Membrane
4379966	Cytoplasmic
5920064	Cytoplasmic Membrane
1561945	Outer Membrane
12768601	Cytoplasmic
12342617	Cytoplasmic
2282856	Cytoplasmic Membrane
2479468	Cytoplasmic
14308716	Cytoplasmic
15160699	Outer Membrane
10900860	Cytoplasmic
14964099	Outer Membrane
12604813	Cytoplasmic Membrane
10442126	Outer Membrane
10409369	Cytoplasmic
7656871	Extracellular
4281794	Cytoplasmic
7755203	Cytoplasmic
9065924	Cytoplasmic
15717830	Periplasmic
5002708	Extracellular
9754071	Cytoplasmic Membrane
415198	Cytoplasmic
7558622	Outer Membrane
7198177	Outer Membrane
12703204	Periplasmic
11621862	Cytoplasmic
8705511	Cytoplasmic
6575597	Outer Membrane
447982	Cytoplasmic Membrane
8639984	Extracellular
1562098	Outer Membrane
9328115	Outer Membrane
11392510	Cytoplasmic
4576773	Periplasmic
2807310	Outer Membrane
15095314	Cytoplasmic Membrane
15685139	Outer Membrane
15685140	Outer Membrane
9033243	Cytoplasmic
644635	Cytoplasmic
8607261	Outer Membrane
6018590	Cytoplasmic
349732	Outer Membrane
14210607	Cytoplasmic
7460406	Outer Membrane
1693246	Cytoplasmic
7427650	Cytoplasmic
10081859	Extracellular
16012869	Outer Membrane
1267277	Outer Membrane
14177872	Outer Membrane
14374480	Cytoplasmic Membrane
2545240	Cytoplasmic
8705631	Cytoplasmic
14603883	Cytoplasmic
7362157	Cytoplasmic
3397231	Cytoplasmic
2446960	Periplasmic
15095428	Cytoplasmic Membrane
4839068	Cytoplasmic
14374557	Cytoplasmic
2545316	Cytoplasmic
13751980	Periplasmic
1431215	Outer Membrane
9918135	Cytoplasmic
11654846	Cytoplasmic Membrane
3200702	Outer Membrane
12211905	Extracellular
12703425	Cytoplasmic
6346434	Cytoplasmic
6117062	Outer Membrane
14898892	Cytoplasmic
1038034	Cytoplasmic Membrane
16864979	Outer Membrane
1464022	Outer Membrane
5461720	Cytoplasmic
710363	Cytoplasmic Membrane
10245852	Cytoplasmic
14407389	Cytoplasmic
7657190	Extracellular
7296743	Periplasmic
4642540	Cytoplasmic
7591661	Cytoplasmic
4642545	Cytoplasmic
12179190	Cytoplasmic Membrane
1464056	Outer Membrane
10016510	Outer Membrane
1070850	Cytoplasmic
7395076	Cytoplasmic
2709261	Periplasmic
12506893	Outer Membrane
10639122	Cytoplasmic Membrane
7198494	Cytoplasmic Membrane
4413215	Outer Membrane
10508071	Cytoplasmic
15882030	Periplasmic
8836912	Cytoplasmic
644920	Cytoplasmic
12703554	Cytoplasmic Membrane
15750981	Outer Membrane
9230158	Cytoplasmic Membrane
12932944	Outer Membrane
11589457	Cytoplasmic
12015440	Outer Membrane
10639191	Outer Membrane
7395172	Cytoplasmic
7395175	Cytoplasmic
5134188	Outer Membrane
14899052	Periplasmic
8312694	Cytoplasmic
6412152	Cytoplasmic
16406395	Outer Membrane
3168124	Outer Membrane
7526272	Periplasmic
8673153	Cytoplasmic
4478851	Outer Membrane
14178183	Outer Membrane
12605322	Outer Membrane
14669707	Cytoplasmic
4904849	Cytoplasmic
12867482	Cytoplasmic Membrane
7362478	Cytoplasmic
14538671	Cytoplasmic
7460786	Extracellular
10999737	Cytoplasmic
14538691	Cytoplasmic
7788488	Extracellular
1923019	Cytoplasmic
2578389	Periplasmic
3266519	Outer Membrane
1333212	Outer Membrane
1497060	Extracellular
612325	Cytoplasmic
15587304	Outer Membrane
12507114	Outer Membrane
9164780	Cytoplasmic
4610041	Outer Membrane
12867578	Cytoplasmic
12867580	Cytoplasmic
9623550	Cytoplasmic
15390729	Outer Membrane
2349067	Outer Membrane
15783948	Outer Membrane
15128600	Cytoplasmic
4839450	Cytoplasmic Membrane
6117408	Cytoplasmic
8706084	Cytoplasmic
7133224	Cytoplasmic
6248499	Periplasmic
6051908	Periplasmic
3463246	Cytoplasmic Membrane
10704974	Cytoplasmic
9951320	Cytoplasmic
5003357	Cytoplasmic Membrane
10180705	Cytoplasmic Membrane
11884645	Cytoplasmic
6084713	Outer Membrane
8050798	Cytoplasmic
3397758	Cytoplasmic
3201153	Extracellular
4413571	Periplasmic
1038469	Periplasmic
2873478	Cytoplasmic
3856529	Outer Membrane
1988754	Cytoplasmic
9820310	Cytoplasmic
12474522	Cytoplasmic
5986464	Cytoplasmic Membrane
9394338	Cytoplasmic
13555875	Cytoplasmic
5363880	Outer Membrane
8116406	Cytoplasmic Membrane
5462214	Cytoplasmic
12114127	Cytoplasmic
4348112	Periplasmic
5953752	Cytoplasmic
9066721	Cytoplasmic
15948005	Outer Membrane
10246374	Cytoplasmic
4118758	Cytoplasmic
383214	Cytoplasmic
5855474	Outer Membrane
